source,target,spearman,mi,clinical_prior,weight
11,7,0.27516081087365946,0.05438593810614367,1,0.7647014892174726
7,14,0.16154107993520256,0.03169593001801121,0,0.16154107993520256
14,7,0.16154107993520256,0.03169593001801121,0,0.16154107993520256
7,15,0.024399132953275074,0.03677961472615529,0,0.024399132953275074
15,7,0.024399132953275074,0.03677961472615529,0,0.024399132953275074
7,16,0.24610246715917658,0.04263615786788735,0,0.24610246715917658
16,7,0.24610246715917658,0.04263615786788735,0,0.24610246715917658
7,17,0.35395742049855344,0.07601990142814728,0,0.35395742049855344
17,7,0.35395742049855344,0.07601990142814728,0,0.35395742049855344
7,18,0.23336896981307076,0.04209032042053513,0,0.23336896981307076
18,7,0.23336896981307076,0.04209032042053513,0,0.23336896981307076
7,19,0.18586367540330914,0.13553103524078822,0,0.18586367540330914
19,7,0.18586367540330914,0.13553103524078822,0,0.18586367540330914
7,21,0.32927380505883214,0.08015651871329503,0,0.32927380505883214
21,7,0.32927380505883214,0.08015651871329503,0,0.32927380505883214
7,23,0.2257231303648308,0.04596538182090116,0,0.2257231303648308
23,7,0.2257231303648308,0.04596538182090116,0,0.2257231303648308
7,24,0.21381263375595766,0.03164479507769617,0,0.21381263375595766
24,7,0.21381263375595766,0.03164479507769617,0,0.21381263375595766
7,25,0.1147775545119021,0.026364736046738464,0,0.1147775545119021
25,7,0.1147775545119021,0.026364736046738464,0,0.1147775545119021
7,26,0.10479930106496504,0.15272301021580295,0,0.10479930106496504
26,7,0.10479930106496504,0.15272301021580295,0,0.10479930106496504
7,29,0.1933425448471209,0.02859639149865148,0,0.1933425448471209
29,7,0.1933425448471209,0.02859639149865148,0,0.1933425448471209
7,30,0.15766813309383734,0.022772715605779495,0,0.15766813309383734
30,7,0.15766813309383734,0.022772715605779495,0,0.15766813309383734
7,31,0.17280640954069865,0.04030818543923319,0,0.17280640954069865
31,7,0.17280640954069865,0.04030818543923319,0,0.17280640954069865
7,33,0.12483692613312121,0.6727373625881372,0,0.12483692613312121
33,7,0.12483692613312121,0.6727373625881372,0,0.12483692613312121
8,10,0.3583681940086493,0.08030166046357975,1,0.7647014892174726
10,8,0.3583681940086493,0.08030166046357975,1,0.7647014892174726
8,11,0.4943126679612674,0.14510227854885227,0,0.4943126679612674
11,8,0.4943126679612674,0.14510227854885227,0,0.4943126679612674
8,14,0.13252520173468635,0.032806808457128994,0,0.13252520173468635
14,8,0.13252520173468635,0.032806808457128994,0,0.13252520173468635
8,15,0.039832658849473984,0.023623472457352385,0,0.039832658849473984
15,8,0.039832658849473984,0.023623472457352385,0,0.039832658849473984
8,16,0.2524709285596468,0.038222451288907756,0,0.2524709285596468
16,8,0.2524709285596468,0.038222451288907756,0,0.2524709285596468
8,17,0.38880610459590875,0.09164906346494926,0,0.38880610459590875
17,8,0.38880610459590875,0.09164906346494926,0,0.38880610459590875
8,18,0.17704075905176903,0.03422957959185901,0,0.17704075905176903
18,8,0.17704075905176903,0.03422957959185901,0,0.17704075905176903
8,19,0.028373998167453143,0.0875404672790493,0,0.028373998167453143
19,8,0.028373998167453143,0.0875404672790493,0,0.028373998167453143
8,21,0.3283999159886479,0.07604089192459391,1,0.7647014892174726
21,8,0.3283999159886479,0.07604089192459391,1,0.7647014892174726
8,23,0.06657488108919617,0.026670892049627748,0,0.06657488108919617
23,8,0.06657488108919617,0.026670892049627748,0,0.06657488108919617
8,26,0.18445702275618875,0.12396762177866885,0,0.18445702275618875
26,8,0.18445702275618875,0.12396762177866885,0,0.18445702275618875
8,31,0.1547360169971352,0.03317375219234365,0,0.1547360169971352
31,8,0.1547360169971352,0.03317375219234365,0,0.1547360169971352
8,33,0.27569228405870605,0.7653831610921077,0,0.27569228405870605
33,8,0.27569228405870605,0.7653831610921077,0,0.27569228405870605
9,11,0.09264061897983455,0.01197532741811907,1,0.7647014892174726
11,9,0.09264061897983455,0.01197532741811907,1,0.7647014892174726
9,12,0.06707311494355934,0.03926538218182082,1,0.7647014892174726
12,9,0.06707311494355934,0.03926538218182082,1,0.7647014892174726
9,13,0.08121502651693444,0.025841697166819937,0,0.08121502651693444
13,9,0.08121502651693444,0.025841697166819937,0,0.08121502651693444
9,15,0.10399093447989674,0.024520341718371554,0,0.10399093447989674
15,9,0.10399093447989674,0.024520341718371554,0,0.10399093447989674
9,16,0.005714277309708063,0.023078610832412975,0,0.005714277309708063
16,9,0.005714277309708063,0.023078610832412975,0,0.005714277309708063
9,19,0.09722280648838229,0.10388105256525812,0,0.09722280648838229
19,9,0.09722280648838229,0.10388105256525812,0,0.09722280648838229
9,21,0.23648952207764984,0.031045655263262244,0,0.23648952207764984
21,9,0.23648952207764984,0.031045655263262244,0,0.23648952207764984
9,26,0.17753940431924017,0.0675374803057688,0,0.17753940431924017
26,9,0.17753940431924017,0.0675374803057688,0,0.17753940431924017
9,31,0.15977302353481768,0.025072390896219546,0,0.15977302353481768
31,9,0.15977302353481768,0.025072390896219546,0,0.15977302353481768
9,33,0.19666990091024375,0.025057754260876135,0,0.19666990091024375
33,9,0.19666990091024375,0.025057754260876135,0,0.19666990091024375
10,11,0.45875958346211543,0.12342795135706726,1,0.7647014892174726
11,10,0.45875958346211543,0.12342795135706726,1,0.7647014892174726
10,17,0.1955988061706991,0.023606322200260665,0,0.1955988061706991
17,10,0.1955988061706991,0.023606322200260665,0,0.1955988061706991
10,18,0.18325157225613628,0.02401699825171033,0,0.18325157225613628
18,10,0.18325157225613628,0.02401699825171033,0,0.18325157225613628
10,19,0.20294752112354988,0.10272120451103366,0,0.20294752112354988
19,10,0.20294752112354988,0.10272120451103366,0,0.20294752112354988
10,21,0.20570911513095494,0.047541797732081066,1,0.7647014892174726
21,10,0.20570911513095494,0.047541797732081066,1,0.7647014892174726
10,23,0.3223564477526343,0.06354854652813817,0,0.3223564477526343
23,10,0.3223564477526343,0.06354854652813817,0,0.3223564477526343
10,24,0.26308847918027584,0.03872134366149271,0,0.26308847918027584
24,10,0.26308847918027584,0.03872134366149271,0,0.26308847918027584
10,25,0.13101898501664527,0.02287703173969984,0,0.13101898501664527
25,10,0.13101898501664527,0.02287703173969984,0,0.13101898501664527
10,26,0.007838352806048197,0.07029513303954689,0,0.007838352806048197
26,10,0.007838352806048197,0.07029513303954689,0,0.007838352806048197
10,31,0.18174393168240519,0.03365717309685619,0,0.18174393168240519
31,10,0.18174393168240519,0.03365717309685619,0,0.18174393168240519
10,33,0.12485867612434964,0.046766475242853524,0,0.12485867612434964
33,10,0.12485867612434964,0.046766475242853524,0,0.12485867612434964
11,12,0.1907352456969662,0.02269405101388949,0,0.1907352456969662
12,11,0.1907352456969662,0.02269405101388949,0,0.1907352456969662
11,15,0.07383240266799349,0.022828446127248374,0,0.07383240266799349
15,11,0.07383240266799349,0.022828446127248374,0,0.07383240266799349
11,19,0.01478590453590413,0.06985603704615459,0,0.01478590453590413
19,11,0.01478590453590413,0.06985603704615459,0,0.01478590453590413
11,26,0.14282635420765072,0.09098283995707017,0,0.14282635420765072
26,11,0.14282635420765072,0.09098283995707017,0,0.14282635420765072
11,33,0.4766230753755339,0.16781519944170364,0,0.4766230753755339
33,11,0.4766230753755339,0.16781519944170364,0,0.4766230753755339
12,13,0.017757121305663197,0.035464558959780255,0,0.017757121305663197
13,12,0.017757121305663197,0.035464558959780255,0,0.017757121305663197
12,15,0.029174140881651395,0.024478359056526657,0,0.029174140881651395
15,12,0.029174140881651395,0.024478359056526657,0,0.029174140881651395
12,16,0.19472135883897831,0.11300434750982853,0,0.19472135883897831
16,12,0.19472135883897831,0.11300434750982853,0,0.19472135883897831
12,19,0.3332778629985673,0.37282268776564603,0,0.3332778629985673
19,12,0.3332778629985673,0.37282268776564603,0,0.3332778629985673
12,25,0.03471649874301297,0.042315740889383086,0,0.03471649874301297
25,12,0.03471649874301297,0.042315740889383086,0,0.03471649874301297
12,26,0.03171449303692484,0.1536717604204432,0,0.03171449303692484
26,12,0.03171449303692484,0.1536717604204432,0,0.03171449303692484
12,31,0.022346540054394275,0.03857437821514965,0,0.022346540054394275
31,12,0.022346540054394275,0.03857437821514965,0,0.022346540054394275
13,15,0.15172955250669845,0.022933539575932922,1,0.7647014892174726
15,13,0.15172955250669845,0.022933539575932922,1,0.7647014892174726
13,19,0.6353058370180411,0.2442496805279017,1,0.7647014892174726
19,13,0.6353058370180411,0.2442496805279017,1,0.7647014892174726
13,21,0.370301438425158,0.08480981956415969,0,0.370301438425158
21,13,0.370301438425158,0.08480981956415969,0,0.370301438425158
13,23,0.09692500438864343,0.024117846931786025,0,0.09692500438864343
23,13,0.09692500438864343,0.024117846931786025,0,0.09692500438864343
13,25,0.4578419899297009,0.12360653518168915,1,0.7647014892174726
25,13,0.4578419899297009,0.12360653518168915,1,0.7647014892174726
13,26,0.4960473850667097,0.1900600317013884,0,0.4960473850667097
26,13,0.4960473850667097,0.1900600317013884,0,0.4960473850667097
13,29,0.18098055437630484,0.026112748259619505,0,0.18098055437630484
29,13,0.18098055437630484,0.026112748259619505,0,0.18098055437630484
13,31,0.25158048909122166,0.07955299078925106,0,0.25158048909122166
31,13,0.25158048909122166,0.07955299078925106,0,0.25158048909122166
13,32,0.34429317816609223,0.06627335993664103,0,0.34429317816609223
32,13,0.34429317816609223,0.06627335993664103,0,0.34429317816609223
13,33,0.14686328072453989,0.06495993941230825,0,0.14686328072453989
33,13,0.14686328072453989,0.06495993941230825,0,0.14686328072453989
14,17,0.10548095324107551,0.023301812369723052,0,0.10548095324107551
17,14,0.10548095324107551,0.023301812369723052,0,0.10548095324107551
14,18,0.7313267035127915,0.35763413165981517,1,0.7647014892174726
18,14,0.7313267035127915,0.35763413165981517,1,0.7647014892174726
14,19,0.25821051776563975,0.07665884166260971,0,0.25821051776563975
19,14,0.25821051776563975,0.07665884166260971,0,0.25821051776563975
14,22,0.23504769852434312,0.02878913896305458,0,0.23504769852434312
22,14,0.23504769852434312,0.02878913896305458,0,0.23504769852434312
14,23,0.42715663128906645,0.11841259569617446,0,0.42715663128906645
23,14,0.42715663128906645,0.11841259569617446,0,0.42715663128906645
14,24,0.28509083008102665,0.04925589370385335,0,0.28509083008102665
24,14,0.28509083008102665,0.04925589370385335,0,0.28509083008102665
14,26,0.09394117689543562,0.03205539477692075,0,0.09394117689543562
26,14,0.09394117689543562,0.03205539477692075,0,0.09394117689543562
15,17,0.25618982739918156,0.04571298342579576,0,0.25618982739918156
17,15,0.25618982739918156,0.04571298342579576,0,0.25618982739918156
15,19,0.2244256203003991,0.0680126909771911,0,0.2244256203003991
19,15,0.2244256203003991,0.0680126909771911,0,0.2244256203003991
15,21,0.050923154340223695,0.040945430167274,0,0.050923154340223695
21,15,0.050923154340223695,0.040945430167274,0,0.050923154340223695
15,25,0.16935071177983255,0.035489071090029654,0,0.16935071177983255
25,15,0.16935071177983255,0.035489071090029654,0,0.16935071177983255
15,26,0.07279691102511211,0.023046660743358628,0,0.07279691102511211
26,15,0.07279691102511211,0.023046660743358628,0,0.07279691102511211
15,31,0.08338222889023689,0.04078245819906176,0,0.08338222889023689
31,15,0.08338222889023689,0.04078245819906176,0,0.08338222889023689
15,33,0.003545677853004298,0.042263636575059854,0,0.003545677853004298
33,15,0.003545677853004298,0.042263636575059854,0,0.003545677853004298
16,17,0.249971620028906,0.033433046236155645,0,0.249971620028906
17,16,0.249971620028906,0.033433046236155645,0,0.249971620028906
16,19,0.027197114347596404,0.04046361028504258,0,0.027197114347596404
19,16,0.027197114347596404,0.04046361028504258,0,0.027197114347596404
16,27,0.29494196593166777,0.04500281199230673,0,0.29494196593166777
27,16,0.29494196593166777,0.04500281199230673,0,0.29494196593166777
16,28,0.26730607731787837,0.037249399199025715,0,0.26730607731787837
28,16,0.26730607731787837,0.037249399199025715,0,0.26730607731787837
16,31,0.052628903163810414,0.02597430860424033,0,0.052628903163810414
31,16,0.052628903163810414,0.02597430860424033,0,0.052628903163810414
17,18,0.11302668438295513,0.02597923109546401,0,0.11302668438295513
18,17,0.11302668438295513,0.02597923109546401,0,0.11302668438295513
17,19,0.24545768283412112,0.0980497000241689,0,0.24545768283412112
19,17,0.24545768283412112,0.0980497000241689,0,0.24545768283412112
17,23,0.2047932341153364,0.02550763546901625,0,0.2047932341153364
23,17,0.2047932341153364,0.02550763546901625,0,0.2047932341153364
17,26,0.07976850025288795,0.07348103177911092,0,0.07976850025288795
26,17,0.07976850025288795,0.07348103177911092,0,0.07976850025288795
17,31,0.15139220492026273,0.02881159546442166,0,0.15139220492026273
31,17,0.15139220492026273,0.02881159546442166,0,0.15139220492026273
17,33,0.10533071410321358,0.04576007130278935,0,0.10533071410321358
33,17,0.10533071410321358,0.04576007130278935,0,0.10533071410321358
18,19,0.1445615169650912,0.049027972472448465,0,0.1445615169650912
19,18,0.1445615169650912,0.049027972472448465,0,0.1445615169650912
18,21,0.17247119990289617,0.03198152015668472,0,0.17247119990289617
21,18,0.17247119990289617,0.03198152015668472,0,0.17247119990289617
18,23,0.43599079468736435,0.13908492073807305,0,0.43599079468736435
23,18,0.43599079468736435,0.13908492073807305,0,0.43599079468736435
18,24,0.27553297482543904,0.04687523040718922,0,0.27553297482543904
24,18,0.27553297482543904,0.04687523040718922,0,0.27553297482543904
18,26,0.10152102472975309,0.041477624318557456,0,0.10152102472975309
26,18,0.10152102472975309,0.041477624318557456,0,0.10152102472975309
19,20,0.08802668579042294,0.027946844527543587,0,0.08802668579042294
20,19,0.08802668579042294,0.027946844527543587,0,0.08802668579042294
19,21,0.20579097443139727,0.2500868293608042,0,0.20579097443139727
21,19,0.20579097443139727,0.2500868293608042,0,0.20579097443139727
19,22,0.08273412704374049,0.04401438093286322,0,0.08273412704374049
22,19,0.08273412704374049,0.04401438093286322,0,0.08273412704374049
19,23,0.12053238062124254,0.04816710126089438,0,0.12053238062124254
23,19,0.12053238062124254,0.04816710126089438,0,0.12053238062124254
19,24,0.12342131160440119,0.029718814131808123,0,0.12342131160440119
24,19,0.12342131160440119,0.029718814131808123,0,0.12342131160440119
19,25,0.9128417729550603,0.8451941687701225,1,0.9128417729550603
25,19,0.9128417729550603,0.8451941687701225,1,0.9128417729550603
19,26,0.1570284758688441,0.0787673647261691,0,0.1570284758688441
26,19,0.1570284758688441,0.0787673647261691,0,0.1570284758688441
19,27,0.2435734425741736,0.08459188185020126,0,0.2435734425741736
27,19,0.2435734425741736,0.08459188185020126,0,0.2435734425741736
19,28,0.11191645963428855,0.059161608825350855,0,0.11191645963428855
28,19,0.11191645963428855,0.059161608825350855,0,0.11191645963428855
19,29,0.3206051189986001,0.09755851104313282,0,0.3206051189986001
29,19,0.3206051189986001,0.09755851104313282,0,0.3206051189986001
19,30,0.033130883594967936,0.03484502122283189,0,0.033130883594967936
30,19,0.033130883594967936,0.03484502122283189,0,0.033130883594967936
19,31,0.31239619877552954,0.16223310549900435,0,0.31239619877552954
31,19,0.31239619877552954,0.16223310549900435,0,0.31239619877552954
19,32,0.49167340682415084,0.15627184520929213,0,0.49167340682415084
32,19,0.49167340682415084,0.15627184520929213,0,0.49167340682415084
19,33,0.1988664244343523,0.19699146016909666,0,0.1988664244343523
33,19,0.1988664244343523,0.19699146016909666,0,0.1988664244343523
20,21,0.2848718741443727,0.050796019258573764,0,0.2848718741443727
21,20,0.2848718741443727,0.050796019258573764,0,0.2848718741443727
21,23,0.1704728803674221,0.04521825409830495,0,0.1704728803674221
23,21,0.1704728803674221,0.04521825409830495,0,0.1704728803674221
21,25,0.26334977302535767,0.05702732645391167,0,0.26334977302535767
25,21,0.26334977302535767,0.05702732645391167,0,0.26334977302535767
21,26,0.2743954916576541,0.13741067037441762,0,0.2743954916576541
26,21,0.2743954916576541,0.13741067037441762,0,0.2743954916576541
21,28,0.022657640424145347,0.010818824157673908,1,0.7647014892174726
28,21,0.022657640424145347,0.010818824157673908,1,0.7647014892174726
21,29,0.3121853165997713,0.06595823763392936,0,0.3121853165997713
29,21,0.3121853165997713,0.06595823763392936,0,0.3121853165997713
21,30,0.06308434705220892,0.02460405026520106,0,0.06308434705220892
30,21,0.06308434705220892,0.02460405026520106,0,0.06308434705220892
21,31,0.3275096107091533,0.07992234451286183,0,0.3275096107091533
31,21,0.3275096107091533,0.07992234451286183,0,0.3275096107091533
21,32,0.245247489371249,0.032702585315642685,0,0.245247489371249
32,21,0.245247489371249,0.032702585315642685,0,0.245247489371249
21,33,0.22774246992066743,0.04867424043546107,0,0.22774246992066743
33,21,0.22774246992066743,0.04867424043546107,0,0.22774246992066743
23,24,0.3542690218275382,0.068952637142422,0,0.3542690218275382
24,23,0.3542690218275382,0.068952637142422,0,0.3542690218275382
23,33,0.0994751151880191,0.029412584907284867,0,0.0994751151880191
33,23,0.0994751151880191,0.029412584907284867,0,0.0994751151880191
25,26,0.08505764121182417,0.0231529949286362,0,0.08505764121182417
26,25,0.08505764121182417,0.0231529949286362,0,0.08505764121182417
25,29,0.18552729109189045,0.040680928960883815,0,0.18552729109189045
29,25,0.18552729109189045,0.040680928960883815,0,0.18552729109189045
25,31,0.3585361005785251,0.10046320985773975,0,0.3585361005785251
31,25,0.3585361005785251,0.10046320985773975,0,0.3585361005785251
25,32,0.43548452617553957,0.10730464270158807,0,0.43548452617553957
32,25,0.43548452617553957,0.10730464270158807,0,0.43548452617553957
25,33,0.1748377620403086,0.05464945759640053,0,0.1748377620403086
33,25,0.1748377620403086,0.05464945759640053,0,0.1748377620403086
26,29,0.2511074220215347,0.07914375605571901,0,0.2511074220215347
29,26,0.2511074220215347,0.07914375605571901,0,0.2511074220215347
26,30,0.15822469167557535,0.022730207316269468,0,0.15822469167557535
30,26,0.15822469167557535,0.022730207316269468,0,0.15822469167557535
26,31,0.18207566698188193,0.22001172788989223,0,0.18207566698188193
31,26,0.18207566698188193,0.22001172788989223,0,0.18207566698188193
26,32,0.11573037736561821,0.022986910365161147,0,0.11573037736561821
32,26,0.11573037736561821,0.022986910365161147,0,0.11573037736561821
26,33,0.09192727204271726,0.06210603966955203,0,0.09192727204271726
33,26,0.09192727204271726,0.06210603966955203,0,0.09192727204271726
27,28,0.9567289795542054,1.0,1,0.9567289795542054
28,27,0.9567289795542054,1.0,1,0.9567289795542054
27,31,0.15927625948782506,0.022898771940442125,0,0.15927625948782506
31,27,0.15927625948782506,0.022898771940442125,0,0.15927625948782506
27,32,0.21241663185278395,0.034262272592232156,0,0.21241663185278395
32,27,0.21241663185278395,0.034262272592232156,0,0.21241663185278395
28,32,0.14603817477388573,0.02530763217011946,0,0.14603817477388573
32,28,0.14603817477388573,0.02530763217011946,0,0.14603817477388573
29,31,0.2703690753960774,0.05355771391240987,0,0.2703690753960774
31,29,0.2703690753960774,0.05355771391240987,0,0.2703690753960774
29,33,0.2146036551043793,0.06904529981311511,0,0.2146036551043793
33,29,0.2146036551043793,0.06904529981311511,0,0.2146036551043793
30,31,0.12666068627350924,0.01752502735414732,1,0.7647014892174726
31,30,0.12666068627350924,0.01752502735414732,1,0.7647014892174726
30,32,0.21516204660210003,0.029856797267884462,1,0.7647014892174726
32,30,0.21516204660210003,0.029856797267884462,1,0.7647014892174726
31,32,0.33273450421925066,0.06870873155963493,1,0.7647014892174726
32,31,0.33273450421925066,0.06870873155963493,1,0.7647014892174726
31,33,0.21204400996221512,0.09297662696008815,0,0.21204400996221512
33,31,0.21204400996221512,0.09297662696008815,0,0.21204400996221512
32,33,0.20332054090309878,0.03261596371787964,0,0.20332054090309878
33,32,0.20332054090309878,0.03261596371787964,0,0.20332054090309878
